date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-07-09,MG,Presidente Juscelino,city,20,1,True,3641,3153202,549.29964,0.05
2020-07-09,MG,Presidente Kubitschek,city,3,0,True,3002,3153301,99.93338,0.0
2020-07-09,MG,Presidente Olegário,city,22,0,True,19573,3153400,112.39973,0.0
2020-07-09,MG,Prudente de Morais,city,6,0,True,10733,3153608,55.90236,0.0
2020-07-09,MG,Quartel Geral,city,4,0,True,3563,3153707,112.26495,0.0
2020-07-09,MG,Raposos,city,60,2,True,16354,3153905,366.88272,0.0333
2020-07-09,MG,Raul Soares,city,18,0,True,23762,3154002,75.7512,0.0
2020-07-09,MG,Recreio,city,25,0,True,10517,3154101,237.71037,0.0
2020-07-09,MG,Reduto,city,11,0,True,7154,3154150,153.76013,0.0
2020-07-09,MG,Resende Costa,city,10,0,True,11500,3154200,86.95652,0.0
2020-07-09,MG,Resplendor,city,21,1,True,17397,3154309,120.71047,0.0476
2020-07-09,MG,Ressaquinha,city,1,0,True,4808,3154408,20.79867,0.0
2020-07-09,MG,Riachinho,city,9,0,True,8136,3154457,110.61947,0.0
2020-07-09,MG,Riacho dos Machados,city,7,0,True,9481,3154507,73.83187,0.0
2020-07-09,MG,Ribeirão das Neves,city,897,10,True,334858,3154606,267.87474,0.0111
2020-07-09,MG,Ribeirão Vermelho,city,1,0,True,4033,3154705,24.79544,0.0
2020-07-09,MG,Rio Acima,city,65,0,True,10312,3154804,630.33359,0.0
2020-07-09,MG,Rio Casca,city,85,0,True,13564,3154903,626.6588,0.0
2020-07-09,MG,Rio do Prado,city,11,1,True,5150,3155108,213.59223,0.0909
2020-07-09,MG,Rio Espera,city,3,1,True,5474,3155207,54.80453,0.3333
2020-07-09,MG,Rio Manso,city,25,3,True,5832,3155306,428.66941,0.12
2020-07-09,MG,Rio Novo,city,11,2,True,8949,3155405,122.91876,0.1818
2020-07-09,MG,Rio Paranaíba,city,106,3,True,12313,3155504,860.87875,0.0283
2020-07-09,MG,Rio Pardo de Minas,city,16,0,True,30914,3155603,51.75649,0.0
2020-07-09,MG,Rio Piracicaba,city,90,0,True,14339,3155702,627.65883,0.0
2020-07-09,MG,Rio Pomba,city,21,1,True,17910,3155801,117.25293,0.0476
2020-07-09,MG,Rio Preto,city,2,0,True,5476,3155900,36.52301,0.0
2020-07-09,MG,Rio Vermelho,city,4,0,True,12846,3156007,31.1381,0.0
2020-07-09,MG,Ritápolis,city,6,0,True,4604,3156106,130.32146,0.0
2020-07-09,MG,Rochedo de Minas,city,1,1,True,2305,3156205,43.38395,1.0
2020-07-09,MG,Rodeiro,city,23,1,True,8109,3156304,283.63547,0.0435
2020-07-09,MG,Romaria,city,4,0,True,3533,3156403,113.21823,0.0
2020-07-09,MG,Rosário da Limeira,city,3,0,True,4594,3156452,65.30257,0.0
2020-07-09,MG,Rubelita,city,2,0,True,5995,3156502,33.36113,0.0
2020-07-09,MG,Rubim,city,2,0,True,10241,3156601,19.52934,0.0
2020-07-09,MG,Sabará,city,351,7,True,136344,3156700,257.43707,0.0199
2020-07-09,MG,Sabinópolis,city,10,0,True,15470,3156809,64.64124,0.0
2020-07-09,MG,Sacramento,city,15,0,True,26185,3156908,57.2847,0.0
2020-07-09,MG,Salinas,city,207,7,True,41527,3157005,498.47087,0.0338
2020-07-09,MG,Salto da Divisa,city,12,0,True,7009,3157104,171.20845,0.0
2020-07-09,MG,Santa Bárbara,city,135,0,True,31324,3157203,430.97944,0.0
2020-07-09,MG,Santa Bárbara do Leste,city,18,0,True,8147,3157252,220.94022,0.0
2020-07-09,MG,Santa Bárbara do Monte Verde,city,1,0,True,3150,3157278,31.74603,0.0
2020-07-09,MG,Santa Bárbara do Tugúrio,city,4,0,True,4430,3157302,90.29345,0.0
2020-07-09,MG,Santa Cruz de Minas,city,19,2,True,8604,3157336,220.82752,0.1053
2020-07-09,MG,Santa Cruz do Escalvado,city,3,0,True,4758,3157401,63.0517,0.0
2020-07-09,MG,Santa Efigênia de Minas,city,6,1,True,4409,3157500,136.08528,0.1667
2020-07-09,MG,Santa Helena de Minas,city,7,0,True,6366,3157658,109.95916,0.0
2020-07-09,MG,Santa Juliana,city,160,3,True,14003,3157708,1142.6123,0.0187
2020-07-09,MG,Santa Luzia,city,487,11,True,219134,3157807,222.23845,0.0226
2020-07-09,MG,Santa Margarida,city,28,0,True,16208,3157906,172.7542,0.0
2020-07-09,MG,Santa Maria de Itabira,city,14,1,True,10847,3158003,129.06795,0.0714
2020-07-09,MG,Santa Maria do Salto,city,1,0,True,5232,3158102,19.11315,0.0
2020-07-09,MG,Santa Maria do Suaçuí,city,9,1,True,14615,3158201,61.58057,0.1111
2020-07-09,MG,Santana da Vargem,city,6,0,True,7100,3158300,84.50704,0.0
2020-07-09,MG,Santana de Cataguases,city,8,0,True,3872,3158409,206.61157,0.0
2020-07-09,MG,Santana de Pirapama,city,1,0,True,7642,3158508,13.08558,0.0
2020-07-09,MG,Santana do Deserto,city,42,1,True,3976,3158607,1056.33803,0.0238
2020-07-09,MG,Santana do Jacaré,city,2,0,True,4821,3158805,41.48517,0.0
2020-07-09,MG,Santana do Manhuaçu,city,4,0,True,8674,3158904,46.11483,0.0
2020-07-09,MG,Santana do Paraíso,city,737,16,True,34663,3158953,2126.18642,0.0217
2020-07-09,MG,Santa Rita de Caldas,city,3,0,True,8949,3159209,33.5233,0.0
2020-07-09,MG,Santa Rita de Jacutinga,city,6,1,True,4884,3159308,122.85012,0.1667
2020-07-09,MG,Santa Rita de Minas,city,32,0,True,7212,3159357,443.70494,0.0
2020-07-09,MG,Santa Rita do Itueto,city,10,0,True,5489,3159506,182.18255,0.0
2020-07-09,MG,Santa Rita do Sapucaí,city,30,1,True,43260,3159605,69.34813,0.0333
2020-07-09,MG,Santa Rosa da Serra,city,6,0,True,3350,3159704,179.10448,0.0
2020-07-09,MG,Santa Vitória,city,33,0,True,19742,3159803,167.15632,0.0
2020-07-09,MG,Santo Antônio do Amparo,city,65,1,True,18525,3159902,350.87719,0.0154
2020-07-09,MG,Santo Antônio do Aventureiro,city,2,1,True,3602,3160009,55.52471,0.5
2020-07-09,MG,Santo Antônio do Grama,city,3,0,True,3911,3160108,76.70672,0.0
2020-07-09,MG,Santo Antônio do Jacinto,city,16,1,True,11640,3160306,137.45704,0.0625
2020-07-09,MG,Santo Antônio do Monte,city,48,0,True,28243,3160405,169.95362,0.0
2020-07-09,MG,Santo Antônio do Retiro,city,8,0,True,7277,3160454,109.93541,0.0
2020-07-09,MG,Santo Antônio do Rio Abaixo,city,12,0,True,1765,3160504,679.88669,0.0
2020-07-09,MG,Santo Hipólito,city,11,0,True,3087,3160603,356.33301,0.0
2020-07-09,MG,Santos Dumont,city,88,1,True,46487,3160702,189.30023,0.0114
2020-07-09,MG,São Bento Abade,city,2,0,True,5286,3160801,37.83579,0.0
2020-07-09,MG,São Brás do Suaçuí,city,5,0,True,3738,3160900,133.76137,0.0
2020-07-09,MG,São Domingos das Dores,city,21,2,True,5644,3160959,372.07654,0.0952
2020-07-09,MG,São Domingos do Prata,city,14,0,True,17359,3161007,80.64981,0.0
2020-07-09,MG,São Félix de Minas,city,10,0,True,3369,3161056,296.82398,0.0
2020-07-09,MG,São Francisco,city,37,5,True,56323,3161106,65.69252,0.1351
2020-07-09,MG,São Francisco de Paula,city,4,0,True,6527,3161205,61.2839,0.0
2020-07-09,MG,São Francisco de Sales,city,9,0,True,6238,3161304,144.27701,0.0
2020-07-09,MG,São Francisco do Glória,city,10,1,True,4844,3161403,206.44096,0.1
2020-07-09,MG,São Geraldo,city,8,0,True,12366,3161502,64.69351,0.0
2020-07-09,MG,São Geraldo da Piedade,city,11,1,True,3962,3161601,277.63756,0.0909
2020-07-09,MG,São Geraldo do Baixio,city,5,2,True,4012,3161650,124.62612,0.4
2020-07-09,MG,São Gonçalo do Abaeté,city,5,0,True,8389,3161700,59.60186,0.0
2020-07-09,MG,São Gonçalo do Pará,city,8,1,True,12411,3161809,64.45895,0.125
2020-07-09,MG,São Gonçalo do Rio Abaixo,city,53,1,True,10920,3161908,485.34799,0.0189
2020-07-09,MG,São Gonçalo do Rio Preto,city,1,0,True,3167,3125507,31.57562,0.0
2020-07-09,MG,São Gonçalo do Sapucaí,city,6,0,True,25449,3162005,23.57656,0.0
2020-07-09,MG,São Gotardo,city,114,5,True,35469,3162104,321.40743,0.0439
2020-07-09,MG,São João Batista do Glória,city,8,0,True,7453,3162203,107.33933,0.0
2020-07-09,MG,São João da Lagoa,city,5,0,True,4915,3162252,101.7294,0.0
2020-07-09,MG,São João da Mata,city,9,0,True,2749,3162302,327.39178,0.0
2020-07-09,MG,São João da Ponte,city,4,1,True,25165,3162401,15.89509,0.25
2020-07-09,MG,São João das Missões,city,4,0,True,13014,3162450,30.73613,0.0
2020-07-09,MG,São João del Rei,city,269,6,True,90082,3162500,298.61682,0.0223
2020-07-09,MG,São João do Manhuaçu,city,7,1,True,11559,3162559,60.55887,0.1429
2020-07-09,MG,São João do Manteninha,city,55,0,True,5859,3162575,938.72675,0.0
2020-07-09,MG,São João do Oriente,city,13,2,True,7498,3162609,173.37957,0.1538
2020-07-09,MG,São João do Paraíso,city,20,0,True,23618,3162708,84.68118,0.0
2020-07-09,MG,São João Evangelista,city,4,1,True,15774,3162807,25.35818,0.25
2020-07-09,MG,São João Nepomuceno,city,24,1,True,26361,3162906,91.04359,0.0417
2020-07-09,MG,São Joaquim de Bicas,city,89,10,True,31578,3162922,281.84179,0.1124
2020-07-09,MG,São José da Barra,city,5,0,True,7426,3162948,67.331,0.0
2020-07-09,MG,São José da Lapa,city,81,2,True,23766,3162955,340.82302,0.0247
2020-07-09,MG,São José da Safira,city,55,0,True,4268,3163003,1288.65979,0.0
2020-07-09,MG,São José do Alegre,city,3,0,True,4196,3163201,71.49666,0.0
2020-07-09,MG,São José do Divino,city,8,0,True,3860,3163300,207.25389,0.0
2020-07-09,MG,São José do Goiabal,city,7,0,True,5420,3163409,129.15129,0.0
2020-07-09,MG,São José do Jacuri,city,1,0,True,6453,3163508,15.49667,0.0
2020-07-09,MG,São José do Mantimento,city,11,0,True,2791,3163607,394.12397,0.0
2020-07-09,MG,São Lourenço,city,86,2,True,45851,3163706,187.56407,0.0233
2020-07-09,MG,São Miguel do Anta,city,6,0,True,6938,3163805,86.48025,0.0
2020-07-09,MG,São Pedro da União,city,2,0,True,4659,3163904,42.92767,0.0
2020-07-09,MG,São Pedro dos Ferros,city,5,0,True,7781,3164001,64.25909,0.0
2020-07-09,MG,São Pedro do Suaçuí,city,3,1,True,5246,3164100,57.18643,0.3333
2020-07-09,MG,São Romão,city,22,1,True,12337,3164209,178.32536,0.0455
2020-07-09,MG,São Roque de Minas,city,5,0,True,7051,3164308,70.91193,0.0
2020-07-09,MG,São Sebastião da Bela Vista,city,2,0,True,5504,3164407,36.33721,0.0
2020-07-09,MG,São Sebastião da Vargem Alegre,city,7,0,True,3007,3164431,232.79016,0.0
2020-07-09,MG,São Sebastião do Anta,city,4,0,True,6555,3164472,61.02212,0.0
2020-07-09,MG,São Sebastião do Maranhão,city,3,0,True,10044,3164506,29.86858,0.0
2020-07-09,MG,São Sebastião do Oeste,city,69,0,True,6775,3164605,1018.45018,0.0
2020-07-09,MG,São Sebastião do Paraíso,city,60,2,True,70956,3164704,84.55945,0.0333
2020-07-09,MG,São Sebastião do Rio Preto,city,3,0,True,1506,3164803,199.20319,0.0
2020-07-09,MG,São Tiago,city,7,1,True,10941,3165008,63.97953,0.1429
2020-07-09,MG,São Tomás de Aquino,city,4,1,True,7021,3165107,56.97194,0.25
2020-07-09,MG,São Vicente de Minas,city,5,0,True,7753,3165305,64.49116,0.0
2020-07-09,MG,Sardoá,city,4,0,True,6300,3165503,63.49206,0.0
2020-07-09,MG,Sarzedo,city,127,2,True,32752,3165537,387.76258,0.0157
2020-07-09,MG,Sem-Peixe,city,3,0,True,2633,3165560,113.93847,0.0
2020-07-09,MG,Senador Amaral,city,11,0,True,5356,3165578,205.37715,0.0
2020-07-09,MG,Senador Cortes,city,9,0,True,2005,3165602,448.87781,0.0
2020-07-09,MG,Senador Firmino,city,7,1,True,7812,3165701,89.60573,0.1429
2020-07-09,MG,Senador José Bento,city,5,0,True,1502,3165800,332.88948,0.0
2020-07-09,MG,Senador Modestino Gonçalves,city,1,1,True,4156,3165909,24.0616,1.0
2020-07-09,MG,Senhora de Oliveira,city,5,0,True,5786,3166006,86.41549,0.0
2020-07-09,MG,Senhora do Porto,city,4,0,True,3523,3166105,113.5396,0.0
2020-07-09,MG,Senhora dos Remédios,city,5,0,True,10459,3166204,47.80572,0.0
2020-07-09,MG,Sericita,city,1,0,True,7326,3166303,13.65001,0.0
2020-07-09,MG,Serra Azul de Minas,city,1,0,True,4293,3166501,23.29373,0.0
2020-07-09,MG,Serra dos Aimorés,city,19,0,True,8699,3166709,218.41591,0.0
2020-07-09,MG,Serra do Salitre,city,79,0,True,11582,3166808,682.0929,0.0
2020-07-09,MG,Serrania,city,5,0,True,7669,3166907,65.19755,0.0
2020-07-09,MG,Serranópolis de Minas,city,1,0,True,4781,3166956,20.91613,0.0
2020-07-09,MG,Serranos,city,1,0,True,1963,3167004,50.94244,0.0
2020-07-09,MG,Serro,city,28,1,True,20966,3167103,133.54956,0.0357
2020-07-09,MG,Sete Lagoas,city,326,7,True,239639,3167202,136.03796,0.0215
2020-07-09,MG,Silveirânia,city,3,0,True,2261,3167301,132.68465,0.0
2020-07-09,MG,Silvianópolis,city,5,0,True,6238,3167400,80.1539,0.0
2020-07-09,MG,Simão Pereira,city,4,0,True,2615,3167509,152.96367,0.0
2020-07-09,MG,Simonésia,city,19,0,True,19633,3167608,96.77584,0.0
2020-07-09,MG,Sobrália,city,8,0,True,5553,3167707,144.06627,0.0
2020-07-09,MG,Tabuleiro,city,3,0,True,3750,3167905,80.0,0.0
2020-07-09,MG,Taiobeiras,city,68,2,True,34132,3168002,199.22653,0.0294
2020-07-09,MG,Taparuba,city,4,0,True,3110,3168051,128.61736,0.0
2020-07-09,MG,Tapira,city,22,0,True,4773,3168101,460.92604,0.0
2020-07-09,MG,Taquaraçu de Minas,city,5,1,True,4077,3168309,122.6392,0.2
2020-07-09,MG,Tarumirim,city,10,3,True,14326,3168408,69.80316,0.3
2020-07-09,MG,Teixeiras,city,4,0,True,11661,3168507,34.30238,0.0
2020-07-09,MG,Teófilo Otoni,city,890,38,True,140592,3168606,633.03744,0.0427
2020-07-09,MG,Timóteo,city,428,8,True,89842,3168705,476.39189,0.0187
2020-07-09,MG,Tiradentes,city,7,1,True,7981,3168804,87.70831,0.1429
2020-07-09,MG,Tiros,city,5,0,True,6480,3168903,77.16049,0.0
2020-07-09,MG,Tocantins,city,41,0,True,16659,3169000,246.11321,0.0
2020-07-09,MG,Toledo,city,23,2,True,6258,3169109,367.52956,0.087
2020-07-09,MG,Tombos,city,62,1,True,8022,3169208,772.87459,0.0161
2020-07-09,MG,Três Corações,city,181,6,True,79482,3169307,227.72452,0.0331
2020-07-09,MG,Três Marias,city,70,2,True,32356,3169356,216.34318,0.0286
2020-07-09,MG,Três Pontas,city,66,1,True,56746,3169406,116.30776,0.0152
2020-07-09,MG,Tumiritinga,city,6,0,True,6732,3169505,89.12656,0.0
2020-07-09,MG,Tupaciguara,city,88,2,True,25327,3169604,347.45528,0.0227
2020-07-09,MG,Turmalina,city,7,0,True,19964,3169703,35.06311,0.0
2020-07-09,MG,Ubá,city,177,3,True,115552,3169901,153.17779,0.0169
2020-07-09,MG,Ubaí,city,4,0,True,12533,3170008,31.91574,0.0
2020-07-09,MG,Ubaporanga,city,60,0,True,12471,3170057,481.11619,0.0
2020-07-09,MG,Uberaba,city,992,31,True,333783,3170107,297.19908,0.0312
2020-07-09,MG,Uberlândia,city,8380,135,True,691305,3170206,1212.20011,0.0161
2020-07-09,MG,Unaí,city,562,2,True,84378,3170404,666.05039,0.0036
2020-07-09,MG,União de Minas,city,43,0,True,4304,3170438,999.07063,0.0
2020-07-09,MG,Uruana de Minas,city,2,0,True,3264,3170479,61.27451,0.0
2020-07-09,MG,Urucânia,city,51,0,True,10358,3170503,492.37304,0.0
2020-07-09,MG,Urucuia,city,17,2,True,16865,3170529,100.80047,0.1176
2020-07-09,MG,Vargem Alegre,city,31,0,True,6480,3170578,478.39506,0.0
2020-07-09,MG,Varginha,city,194,6,True,135558,3170701,143.11217,0.0309
2020-07-09,MG,Varjão de Minas,city,5,1,True,7036,3170750,71.0631,0.2
2020-07-09,MG,Várzea da Palma,city,59,2,True,39493,3170800,149.39356,0.0339
2020-07-09,MG,Varzelândia,city,15,2,True,19320,3170909,77.63975,0.1333
2020-07-09,MG,Vazante,city,207,0,True,20590,3171006,1005.3424,0.0
2020-07-09,MG,Veríssimo,city,3,0,True,3999,3171105,75.01875,0.0
2020-07-09,MG,Vermelho Novo,city,1,0,True,4839,3171154,20.66543,0.0
2020-07-09,MG,Vespasiano,city,246,3,True,127601,3171204,192.78846,0.0122
2020-07-09,MG,Viçosa,city,74,0,True,78846,3171303,93.85384,0.0
2020-07-09,MG,Vieiras,city,5,0,True,3608,3171402,138.58093,0.0
2020-07-09,MG,Virgem da Lapa,city,1,0,True,13752,3171600,7.27167,0.0
2020-07-09,MG,Virginópolis,city,0,0,True,10510,3171808,,0.0
2020-07-09,MG,Virgolândia,city,6,0,True,5380,3171907,111.52416,0.0
2020-07-09,MG,Visconde do Rio Branco,city,111,3,True,42564,3172004,260.78376,0.027
2020-07-09,MG,Volta Grande,city,7,0,True,5252,3172103,133.28256,0.0
2020-07-09,MG,Wenceslau Braz,city,4,0,True,2552,3172202,156.73981,0.0
2020-07-09,PB,Água Branca,city,35,2,True,10234,2500106,341.99726,0.0571
2020-07-09,PB,Aguiar,city,19,0,True,5640,2500205,336.87943,0.0
2020-07-09,PB,Alagoa Grande,city,514,10,True,28496,2500304,1803.76193,0.0195
2020-07-09,PB,Alagoa Nova,city,195,6,True,20849,2500403,935.29666,0.0308
2020-07-09,PB,Alagoinha,city,559,3,True,14489,2500502,3858.09925,0.0054
2020-07-09,PB,Alcantil,city,22,0,True,5492,2500536,400.58267,0.0
2020-07-09,PB,Algodão de Jandaíra,city,4,0,True,2567,2500577,155.82392,0.0
2020-07-09,PB,Alhandra,city,387,13,True,19588,2500601,1975.69941,0.0336
2020-07-09,PB,Amparo,city,12,0,True,2238,2500734,536.19303,0.0
2020-07-09,PB,Aparecida,city,36,1,True,8347,2500775,431.29268,0.0278
2020-07-09,PB,Araçagi,city,328,2,True,16987,2500809,1930.88833,0.0061
2020-07-09,PB,Arara,city,116,2,True,13470,2500908,861.17298,0.0172
2020-07-09,PB,Araruna,city,140,4,True,20312,2501005,689.24774,0.0286
2020-07-09,PB,Areia,city,192,1,True,22819,2501104,841.40409,0.0052
2020-07-09,PB,Areia de Baraúnas,city,2,0,True,2128,2501153,93.98496,0.0
2020-07-09,PB,Areial,city,33,1,True,6998,2501203,471.5633,0.0303
2020-07-09,PB,Aroeiras,city,103,0,True,19153,2501302,537.77476,0.0
2020-07-09,PB,Assunção,city,27,0,True,3990,2501351,676.69173,0.0
2020-07-09,PB,Baía da Traição,city,278,3,True,8993,2501401,3091.29323,0.0108
2020-07-09,PB,Bananeiras,city,96,1,True,21318,2501500,450.32367,0.0104
2020-07-09,PB,Baraúna,city,119,0,True,4892,2501534,2432.54293,0.0
2020-07-09,PB,Barra de Santana,city,67,0,True,8359,2501575,801.53128,0.0
2020-07-09,PB,Barra de Santa Rosa,city,23,0,True,15384,2501609,149.50598,0.0
2020-07-09,PB,Barra de São Miguel,city,9,1,True,6036,2501708,149.10537,0.1111
2020-07-09,PB,Bayeux,city,1028,57,True,96880,2501807,1061.10652,0.0554
2020-07-09,PB,Belém,city,445,5,True,17676,2501906,2517.5379,0.0112
2020-07-09,PB,Belém do Brejo do Cruz,city,13,0,True,7342,2502003,177.06347,0.0
2020-07-09,PB,Bernardino Batista,city,3,0,True,3501,2502052,85.6898,0.0
2020-07-09,PB,Boa Ventura,city,3,0,True,5366,2502102,55.90757,0.0
2020-07-09,PB,Boa Vista,city,58,1,True,7051,2502151,822.57836,0.0172
2020-07-09,PB,Bom Jesus,city,6,0,True,2561,2502201,234.28348,0.0
2020-07-09,PB,Bom Sucesso,city,7,0,True,4975,2502300,140.70352,0.0
2020-07-09,PB,Bonito de Santa Fé,city,6,1,True,11917,2502409,50.34824,0.1667
2020-07-09,PB,Boqueirão,city,161,2,True,17804,2502508,904.29117,0.0124
2020-07-09,PB,Borborema,city,7,0,True,5263,2502706,133.00399,0.0
2020-07-09,PB,Brejo do Cruz,city,146,1,True,14122,2502805,1033.8479,0.0068
2020-07-09,PB,Brejo dos Santos,city,8,0,True,6449,2502904,124.05024,0.0
2020-07-09,PB,Caaporã,city,799,9,True,21828,2503001,3660.43614,0.0113
2020-07-09,PB,Cabaceiras,city,16,0,True,5611,2503100,285.15416,0.0
2020-07-09,PB,Cabedelo,city,1969,22,True,67736,2503209,2906.87375,0.0112
2020-07-09,PB,Cachoeira dos Índios,city,45,3,True,10244,2503308,439.28153,0.0667
2020-07-09,PB,Cacimba de Areia,city,7,0,True,3682,2503407,190.11407,0.0
2020-07-09,PB,Cacimba de Dentro,city,61,0,True,17187,2503506,354.91942,0.0
2020-07-09,PB,Cacimbas,city,39,1,True,7173,2503555,543.70556,0.0256
2020-07-09,PB,Caiçara,city,283,3,True,7201,2503605,3930.00972,0.0106
2020-07-09,PB,Cajazeiras,city,747,20,True,61993,2503704,1204.97476,0.0268
2020-07-09,PB,Cajazeirinhas,city,1,0,True,3193,2503753,31.31851,0.0
2020-07-09,PB,Caldas Brandão,city,103,2,True,6014,2503803,1712.67044,0.0194
2020-07-09,PB,Camalaú,city,2,0,True,6013,2503902,33.26127,0.0
2020-07-09,PB,Campina Grande,city,7775,149,True,409731,2504009,1897.58647,0.0192
2020-07-09,PB,Capim,city,127,4,True,6523,2504033,1946.95692,0.0315
2020-07-09,PB,Caraúbas,city,26,0,True,4162,2504074,624.69966,0.0
2020-07-09,PB,Carrapateira,city,26,0,True,2659,2504108,977.81121,0.0
2020-07-09,PB,Casserengue,city,145,1,True,7468,2504157,1941.61757,0.0069
2020-07-09,PB,Catingueira,city,15,2,True,4932,2504207,304.13625,0.1333
2020-07-09,PB,Catolé do Rocha,city,174,7,True,30546,2504306,569.63269,0.0402
2020-07-09,PB,Caturité,city,62,0,True,4852,2504355,1277.82358,0.0
2020-07-09,PB,Conceição,city,113,0,True,18982,2504405,595.30081,0.0
2020-07-09,PB,Condado,city,87,1,True,6654,2504504,1307.48422,0.0115
2020-07-09,PB,Conde,city,470,7,True,24670,2504603,1905.14795,0.0149
2020-07-09,PB,Congo,city,40,1,True,4786,2504702,835.771,0.025
2020-07-09,PB,Coremas,city,40,1,True,15445,2504801,258.98349,0.025
2020-07-09,PB,Coxixola,city,12,0,True,1921,2504850,624.67465,0.0
2020-07-09,PB,Cruz do Espírito Santo,city,227,14,True,17319,2504900,1310.69923,0.0617
2020-07-09,PB,Cubati,city,55,0,True,7797,2505006,705.39951,0.0
2020-07-09,PB,Cuité,city,121,1,True,20338,2505105,594.94542,0.0083
2020-07-09,PB,Cuité de Mamanguape,city,64,3,True,6353,2505238,1007.39808,0.0469
2020-07-09,PB,Cuitegi,city,175,3,True,6803,2505204,2572.39453,0.0171
2020-07-09,PB,Curral de Cima,city,15,0,True,5227,2505279,286.97149,0.0
2020-07-09,PB,Curral Velho,city,1,0,True,2516,2505303,39.74563,0.0
2020-07-09,PB,Damião,city,3,0,True,5330,2505352,56.28518,0.0
2020-07-09,PB,Desterro,city,37,1,True,8297,2505402,445.94432,0.027
2020-07-09,PB,Diamante,city,3,0,True,6552,2505600,45.78755,0.0
2020-07-09,PB,Dona Inês,city,33,1,True,10453,2505709,315.69884,0.0303
2020-07-09,PB,Duas Estradas,city,44,1,True,3596,2505808,1223.58176,0.0227
2020-07-09,PB,Emas,city,4,0,True,3522,2505907,113.57183,0.0
2020-07-09,PB,Esperança,city,303,3,True,33007,2506004,917.98709,0.0099
2020-07-09,PB,Fagundes,city,56,2,True,11253,2506103,497.64507,0.0357
2020-07-09,PB,Frei Martinho,city,3,0,True,2989,2506202,100.36802,0.0
2020-07-09,PB,Gado Bravo,city,76,1,True,8316,2506251,913.90091,0.0132
2020-07-09,PB,Guarabira,city,2581,23,True,58833,2506301,4386.99369,0.0089
2020-07-09,PB,Gurinhém,city,226,2,True,14129,2506400,1599.54703,0.0088
2020-07-09,PB,Gurjão,city,19,1,True,3428,2506509,554.25904,0.0526
2020-07-09,PB,Ibiara,city,13,0,True,5929,2506608,219.26126,0.0
2020-07-09,PB,Igaracy,city,4,0,True,6117,2502607,65.39153,0.0
2020-07-09,PB,Imaculada,city,24,0,True,11819,2506707,203.06286,0.0
2020-07-09,PB,Ingá,city,410,3,True,18103,2506806,2264.81799,0.0073
2020-07-09,PB,Itabaiana,city,774,11,True,24477,2506905,3162.15222,0.0142
2020-07-09,PB,Itaporanga,city,49,1,True,24692,2507002,198.44484,0.0204
2020-07-09,PB,Itapororoca,city,298,3,True,18664,2507101,1596.65667,0.0101
2020-07-09,PB,Itatuba,city,174,1,True,10962,2507200,1587.30159,0.0057
2020-07-09,PB,Jacaraú,city,150,2,True,14431,2507309,1039.42901,0.0133
